UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
21336,Unspecified,2010-06-01,,7
21337,Unspecified,2010-04-01,,7
21338,Unspecified,2008-07-01,,5
21339,Unspecified,2011-02-01,,6
21340,Unspecified,2010-02-01,,7
21341,Unspecified,2010-09-01,,6
21342,Unspecified,2007-09-01,,9
21343,Unspecified,2007-11-01,,9
21344,Unspecified,2008-02-01,,9
21345,Unspecified,2007-12-01,,9
21346,Unspecified,2008-03-01,,9
21347,Unspecified,2008-04-01,,9
21348,Unspecified,2008-11-01,,8
21349,Unspecified,2009-07-01,,8
21350,Unspecified,2010-04-01,,7
21351,Unspecified,2008-09-01,,8
21352,Unspecified,2008-04-01,,9
21353,Unspecified,2007-07-01,,10
21354,Unspecified,2011-04-01,,6
21355,Unspecified,2007-08-01,,10
21356,Unspecified,2007-01-01,,10
21357,Unspecified,2008-08-01,,9
21358,Unspecified,2011-11-01,,5
21359,Unspecified,2009-12-01,,7
21360,Unspecified,2009-01-01,,8
21361,Unspecified,2009-05-01,,8
21362,Unspecified,2010-04-01,,7
21363,Unspecified,2007-07-01,,10
21364,Unspecified,2007-09-01,,9
21365,Unspecified,2011-09-01,,5
21366,Unspecified,2008-08-01,,9
21367,Unspecified,2008-02-01,,9
21368,Unspecified,2009-05-01,,8
21369,Unspecified,2007-09-01,,9
21370,Unspecified,2010-05-01,,7
21371,Unspecified,2008-10-01,,8
21372,Unspecified,2009-05-01,,8
21373,Unspecified,2007-02-01,,10
21374,Unspecified,2007-07-01,,10
21375,Unspecified,2009-03-01,,8
21376,Unspecified,2011-04-01,,6
21377,Unspecified,2010-06-01,,7
21378,Unspecified,2008-11-01,,8
6537,Unspecified,2008-01-01,,10
21379,Unspecified,2009-07-01,,8
21380,Unspecified,2008-07-01,,9
21381,Unspecified,2009-06-01,,8
21382,Unspecified,2007-06-01,,10
21383,Unspecified,2007-05-01,,10
21384,Unspecified,2008-09-01,,8
21385,Unspecified,2011-02-01,,6
21386,Unspecified,2009-07-01,,8
21387,Unspecified,2007-03-01,,10
21388,Unspecified,2011-01-01,,6
21389,Unspecified,2008-09-01,,8
21390,Unspecified,2007-11-01,,9
21391,Unspecified,2009-08-01,,8
21392,Unspecified,2008-12-01,,8
21393,Unspecified,2014-01-01,,5
21394,Unspecified,2008-06-01,,9
21395,Unspecified,2008-12-01,,8
21396,Unspecified,2009-07-01,,8
21397,Unspecified,2006-11-01,,10
21398,Unspecified,2007-01-01,,10
21399,Unspecified,2008-06-01,,9
21400,Unspecified,2008-08-01,,9
21401,Unspecified,2011-05-01,,6
21402,Unspecified,2009-10-01,,7
21403,Unspecified,2008-07-01,,9
21404,Unspecified,2009-05-01,,8
21405,Unspecified,2009-07-01,,8
21406,Unspecified,2008-04-01,,9
21407,Unspecified,2006-11-01,,10
21408,Unspecified,2008-05-01,,9
21409,Unspecified,2007-04-01,,10
21410,Unspecified,2008-04-01,,9
21411,Unspecified,2007-08-01,,10
21412,Unspecified,2008-01-01,,9
21413,Unspecified,2008-01-01,,9
21414,Unspecified,2009-08-01,,8
21415,Unspecified,2010-11-01,,6
21416,Unspecified,2011-06-01,,6
21417,Unspecified,2008-05-01,,9
21418,Unspecified,2007-06-01,,10
21419,Unspecified,2009-05-01,,8
21420,Unspecified,2009-05-01,,8
21421,Unspecified,2011-03-01,,6
21422,Unspecified,2007-06-01,,10
21423,Unspecified,2008-09-01,,8
21424,Unspecified,2008-05-01,,9
21425,Unspecified,2009-02-01,,8
21426,Unspecified,2008-04-01,,9
21427,Unspecified,2008-10-01,,8
21428,Unspecified,2007-10-01,,9
21429,Unspecified,2007-12-01,,9
21430,Unspecified,2008-05-01,,9
21431,Unspecified,2010-12-01,,6
21432,Unspecified,2009-04-01,,8
21433,Unspecified,2008-08-01,,9
21434,Unspecified,2007-02-01,,10
21435,Unspecified,2008-07-01,,9
21436,Unspecified,2011-08-01,,6
21437,Unspecified,2008-09-01,,5
21438,Unspecified,2007-12-01,,9
21439,Unspecified,2006-10-01,,10
21440,Unspecified,2006-11-01,,10
21441,Unspecified,2008-09-01,,8
21442,Unspecified,2008-11-01,,8
21443,Unspecified,2007-04-01,,10
21444,Unspecified,2006-11-01,,10
21445,Unspecified,2008-10-01,,8
21446,Unspecified,2007-03-01,,10
21447,Unspecified,2009-01-01,,8
21448,Unspecified,2008-07-01,,9
21449,Unspecified,2007-07-01,,10
21450,Unspecified,2008-09-01,,8
21451,Unspecified,2007-06-01,,10
21452,Unspecified,2008-03-01,,9
21453,Unspecified,2007-12-01,,9
21454,Unspecified,2008-05-01,,9
1185,Unspecified,2007-07-01,,11
21455,Unspecified,2007-05-01,,10
21456,Unspecified,2009-07-01,,8
21457,Unspecified,2006-12-01,,10
21458,Unspecified,2008-10-01,,8
21459,Unspecified,2008-02-01,,9
21460,Unspecified,2010-08-01,,7
21461,Unspecified,2011-04-01,,6
21462,Unspecified,2008-04-01,,9
21463,Unspecified,2007-03-01,,10
21464,Unspecified,2008-08-01,,9
21465,Unspecified,2012-10-01,,6
21466,Unspecified,2008-12-01,,8
21467,Unspecified,2011-06-01,,6
21468,Unspecified,2009-08-01,,8
21469,Unspecified,2007-02-01,,10
21470,Unspecified,2008-12-01,,8
21471,Unspecified,2008-12-01,,8
21472,Unspecified,2006-09-01,,10
21473,Unspecified,2009-10-01,,7
21474,Unspecified,2006-01-01,,9
21475,Unspecified,2003-05-01,,6
21476,Unspecified,2010-01-01,,7
21477,Unspecified,2007-08-01,,10
21478,Unspecified,2009-05-01,,8
21479,Unspecified,2009-03-01,,8
21480,Unspecified,2006-12-01,,10
21481,Unspecified,2008-09-01,,5
21482,Unspecified,2007-05-01,,10
21483,Unspecified,2009-09-01,,7
21484,Unspecified,2011-03-01,,6
21485,Unspecified,2010-07-01,,7
21486,Unspecified,2006-09-01,,10
21487,Unspecified,2010-09-01,,6
21488,Unspecified,2009-06-01,,8
21489,Unspecified,2008-08-01,,9
21490,Unspecified,2010-06-01,,7
21491,Unspecified,2010-04-01,,7
21492,Unspecified,2011-04-01,,6
21493,Unspecified,2011-05-01,,6
21494,Unspecified,2009-08-01,,8
21495,Unspecified,2008-03-01,,9
21496,Unspecified,2009-06-01,,8
21497,Unspecified,2008-12-01,,8
21498,Unspecified,2008-12-01,,8
614,Unspecified,1987-02-01,,7
21499,Unspecified,2011-11-01,,6
21500,Unspecified,2008-03-01,,9
21501,Unspecified,2009-07-01,,8
21502,Unspecified,2008-09-01,,9
21503,Unspecified,2009-01-01,,8
21504,Unspecified,2007-10-01,,9
21505,Unspecified,2009-04-01,,8
21506,Unspecified,2007-10-01,,9
21507,Unspecified,2010-02-01,,7
21508,Unspecified,2010-07-01,,7
21509,Unspecified,2009-06-01,,8
21510,Unspecified,2008-10-01,,8
21511,Unspecified,2008-10-01,,8
21512,Unspecified,2009-02-01,,8
21513,Unspecified,2010-05-01,,7
21514,Unspecified,2009-02-01,,8
21515,Unspecified,2009-08-01,,8
21516,Unspecified,2009-06-01,,8
21517,Unspecified,2009-07-01,,8
21518,Unspecified,2008-04-01,,9
21519,Unspecified,2011-04-01,,6
21520,Unspecified,2009-08-01,,8
21521,Unspecified,2008-03-01,,9
21522,Unspecified,2009-06-01,,8
21523,Unspecified,2007-01-01,,10
21524,Unspecified,2011-07-01,,6
21525,Unspecified,2009-09-01,,7
21526,Unspecified,2007-12-01,,9
21527,Unspecified,2011-07-01,,6
21528,Unspecified,2006-10-01,,10
21529,Unspecified,2010-01-01,,7
21530,Unspecified,2007-04-01,,10
21531,Unspecified,2008-02-01,,9
21532,Unspecified,2010-02-01,,7
21533,Unspecified,2009-05-01,,8
21534,Unspecified,2007-09-01,,9
21535,Unspecified,2012-03-01,,5
21536,Unspecified,2009-01-01,,8
21537,Unspecified,2008-02-01,,9
21538,Unspecified,2006-09-01,,10
21539,Unspecified,2009-08-01,,8
21540,Unspecified,2009-04-01,,8
21541,Unspecified,2009-03-01,,8
21542,Unspecified,2008-12-01,,8
21543,Unspecified,2008-01-01,,9
21544,Unspecified,2009-08-01,,8
21545,Unspecified,2006-12-01,,10
21546,Unspecified,2008-12-01,,8
21547,Unspecified,2007-10-01,,9
21548,Unspecified,2009-10-01,,7
21549,Unspecified,2009-05-01,,8
21550,Unspecified,2012-08-01,,5
21551,Unspecified,2010-02-01,,7
21552,Unspecified,2011-05-01,,6
21553,Unspecified,2010-11-01,,6
21554,Unspecified,2009-04-01,,8
21555,Unspecified,2010-01-01,,7
21556,Unspecified,2010-01-01,,5
21557,Unspecified,2009-01-01,,8
21558,Unspecified,2009-05-01,,8
21559,Unspecified,2007-02-01,,10
21560,Unspecified,2007-07-01,,10
21561,Unspecified,2009-01-01,,8
2594,Unspecified,2007-10-01,,9
21562,Unspecified,2009-02-01,,8
21563,Unspecified,2008-09-01,,8
21564,Unspecified,2009-07-01,,8
21565,Unspecified,2011-05-01,,6
21566,Unspecified,2009-06-01,,8
21567,Unspecified,2008-11-01,,8
21568,Unspecified,2009-08-01,,8
21569,Unspecified,2008-11-01,,8
21570,Unspecified,2009-05-01,,8
21571,Unspecified,2008-03-01,,9
21572,Unspecified,2007-04-01,,10
21573,Unspecified,2007-01-01,,10
21574,Unspecified,2010-04-01,,7
21575,Unspecified,2006-09-01,,10
21576,Unspecified,2009-04-01,,8
21577,Unspecified,2010-06-01,,7
21578,Unspecified,2007-06-01,,10
21579,Unspecified,2008-02-01,,9
21580,Unspecified,2007-04-01,,10
21581,Unspecified,2008-11-01,,8
21582,Unspecified,2008-09-01,,8
21583,Unspecified,2007-09-01,,9
21584,Unspecified,2011-01-01,,6
21585,Unspecified,2009-08-01,,7
21586,Unspecified,2007-02-01,,10
21587,Unspecified,2008-09-01,,8
21588,Unspecified,2007-12-01,,9
21589,Unspecified,2006-11-01,,10
21590,Unspecified,2011-05-01,,6
21591,Unspecified,2005-06-01,,9
21592,Unspecified,2008-11-01,,8
21593,Unspecified,2006-09-01,,10
21594,Unspecified,2008-07-01,,9
21595,Unspecified,2008-09-01,,8
21596,Unspecified,2010-01-01,,7
21597,Unspecified,2009-09-01,,7
21598,Unspecified,2007-06-01,,10
21599,Unspecified,2006-10-01,,10
21600,Unspecified,2008-12-01,,8
21601,Unspecified,2008-12-01,,8
21602,Unspecified,2008-06-01,,9
21603,Unspecified,2007-02-01,,10
21604,Unspecified,2007-02-01,,10
21605,Unspecified,2007-12-01,,9
21606,Unspecified,2008-04-01,,9
21607,Unspecified,2007-07-01,,10
21608,Unspecified,2009-08-01,,8
21609,Unspecified,2009-10-01,,7
21610,Unspecified,2011-05-01,,6
21611,Unspecified,2009-05-01,,8
21612,Unspecified,2006-11-01,,10
21613,Unspecified,2008-02-01,,9
21614,Unspecified,2009-11-01,,7
21615,Unspecified,2011-05-01,,6
21616,Unspecified,2006-12-01,,10
21617,Unspecified,2009-05-01,,8
21618,Unspecified,2007-03-01,,10
21619,Unspecified,1984-04-01,,7
21620,Unspecified,2009-09-01,,7
215,Unspecified,2006-11-01,,10
21621,Unspecified,2011-01-01,,6
21622,Unspecified,2008-09-01,,8
21623,Unspecified,2007-07-01,,10
21624,Unspecified,2009-07-01,,8
21625,Unspecified,2009-03-01,,8
21626,Unspecified,2010-06-01,,7
21627,Unspecified,2010-09-01,,6
21628,Unspecified,2006-09-01,,10
21629,Unspecified,2009-07-01,,8
21630,Unspecified,2009-04-01,,8
21631,Unspecified,2008-09-01,,8
21632,Unspecified,2008-03-01,,9
21633,Unspecified,2009-11-01,,7
21634,Unspecified,2009-08-01,,8
21635,Unspecified,2006-09-01,,10
21636,Unspecified,2011-08-01,,6
21637,Unspecified,2008-05-01,,9
21638,Unspecified,2008-02-01,,9
21639,Unspecified,2008-05-01,,9
21640,Unspecified,2010-11-01,,6
21641,Unspecified,2008-09-01,,8
21642,Unspecified,2007-05-01,,10
21643,Unspecified,2007-02-01,,10
21644,Unspecified,2008-04-01,,9
21645,Unspecified,2008-01-01,,9
21646,Unspecified,2010-11-01,,6
450,Unspecified,2010-04-01,,8
21647,Unspecified,2007-12-01,,9
21648,Unspecified,2007-01-01,,10
21649,Unspecified,2006-09-01,,10
21650,Unspecified,2009-08-01,,8
21651,Unspecified,2009-08-01,,8
21652,Unspecified,2010-04-01,,7
21653,Unspecified,2008-05-01,,9
21654,Unspecified,2008-02-01,,9
21655,Unspecified,2009-05-01,,8
21656,Unspecified,2008-06-01,,9
21657,Unspecified,2007-10-01,,9
21658,Unspecified,2009-04-01,,8
21659,Unspecified,2011-04-01,,6
21660,Unspecified,2008-10-01,,8
21661,Unspecified,2008-11-01,,8
108,Unspecified,2009-02-01,,9
21662,Unspecified,2010-09-01,,6
21663,Unspecified,2007-02-01,,10
21664,Unspecified,2008-08-01,,9
21665,Unspecified,2007-11-01,,9
21666,Unspecified,2007-03-01,,10
21667,Unspecified,2008-04-01,,9
114,Unspecified,2010-07-01,,8
21668,Unspecified,2007-02-01,,10
21669,Unspecified,2008-11-01,,8
21670,Unspecified,2007-04-01,,10
21671,Unspecified,2009-03-01,,8
21672,Unspecified,2006-11-01,,10
21673,Unspecified,2008-10-01,,8
21674,Unspecified,2010-02-01,,7
21675,Unspecified,2009-06-01,,8
21676,Unspecified,2007-05-01,,10
21677,Unspecified,2009-03-01,,8
21678,Unspecified,2009-02-01,,8
21679,Unspecified,2007-01-01,,10
21680,Unspecified,2008-08-01,,9
21681,Unspecified,2007-11-01,,9
21682,Unspecified,2008-02-01,,9
21683,Unspecified,2008-11-01,,6
21684,Unspecified,2010-07-01,,7
21685,Unspecified,2007-05-01,,10
21686,Unspecified,2008-09-01,,8
21687,Unspecified,2007-05-01,,10
21688,Unspecified,2007-08-01,,10
21689,Unspecified,2011-12-01,,5
21690,Unspecified,2007-06-01,,10
21691,Unspecified,2010-03-01,,7
21692,Unspecified,2006-10-01,,10
21693,Unspecified,2011-08-01,,6
21694,Unspecified,2008-08-01,,8
21695,Unspecified,2008-07-01,,9
21696,Unspecified,2007-03-01,,10
21697,Unspecified,2008-06-01,,9
21698,Unspecified,2009-04-01,,8
21699,Unspecified,2008-11-01,,8
21700,Unspecified,2008-02-01,,9
21701,Unspecified,2008-09-01,,8
21702,Unspecified,2008-12-01,,8
21703,Unspecified,2008-09-01,,8
21704,Unspecified,2009-03-01,,8
21705,Unspecified,2011-07-01,,6
21706,Unspecified,2009-03-01,,8
21707,Unspecified,2008-07-01,,9
21708,Unspecified,2008-04-01,,9
21709,Unspecified,2009-05-01,,8
21710,Unspecified,2006-12-01,,10
21711,Unspecified,2010-12-01,,6
21712,Unspecified,2011-12-01,,5
21713,Unspecified,2011-03-01,,6
21714,Unspecified,2007-02-01,,10
21715,Unspecified,2007-03-01,,10
21716,Unspecified,2008-07-01,,9
21717,Unspecified,2007-08-01,,10
21718,Unspecified,2007-05-01,,10
21719,Unspecified,2008-03-01,,9
21720,Unspecified,2008-05-01,,9
21721,Unspecified,2009-03-01,,8
21722,Unspecified,2005-04-01,,12
21723,Unspecified,2007-07-01,,10
21724,Unspecified,2006-09-01,,10
21725,Unspecified,2010-03-01,,7
21726,Unspecified,2008-04-01,,9
21727,Unspecified,2008-01-01,,9
21728,Unspecified,2007-03-01,,10
21729,Unspecified,2008-07-01,,9
21730,Unspecified,2009-06-01,,8
21731,Unspecified,2011-07-01,,6
21732,Unspecified,2008-11-01,,8
21733,Unspecified,2009-04-01,,8
21734,Unspecified,2008-12-01,,8
21735,Unspecified,2007-09-01,,9
21736,Unspecified,2007-09-01,,9
21737,Unspecified,2009-07-01,,8
21738,Unspecified,2008-03-01,,9
21739,Unspecified,2007-10-01,,9
21740,Unspecified,2008-04-01,,9
21741,Unspecified,2008-09-01,,8
21742,Unspecified,2006-10-01,,10
21743,Unspecified,2007-02-01,,10
21744,Unspecified,2007-03-01,,10
21745,Unspecified,2008-09-01,,8
21746,Unspecified,2008-11-01,,8
21747,Unspecified,2009-03-01,,8
21748,Unspecified,2007-02-01,,10
21749,Unspecified,2008-06-01,,9
21750,Unspecified,2010-07-01,,7
21751,Unspecified,2009-05-01,,8
21752,Unspecified,2009-04-01,,8
21753,Unspecified,2009-03-01,,8
21754,Unspecified,2007-01-01,,10
21755,Unspecified,2009-09-01,,7
21756,Unspecified,2009-02-01,,8
21757,Unspecified,2009-11-01,,7
21758,Unspecified,2011-08-01,,6
21759,Unspecified,2009-03-01,,8
21760,Unspecified,2009-04-01,,8
21761,Unspecified,2009-06-01,,8
21762,Unspecified,2007-04-01,,10
21763,Unspecified,2009-04-01,,8
21764,Unspecified,2010-05-01,,7
21765,Unspecified,2008-08-01,,9
21766,Unspecified,2010-07-01,,7
21767,Unspecified,2008-09-01,,8
21768,Unspecified,2007-07-01,,10
21769,Unspecified,2009-06-01,,8
21770,Unspecified,2008-03-01,,9
21771,Unspecified,2009-07-01,,8
21772,Unspecified,2009-09-01,,7
21773,Unspecified,2008-12-01,,8
21774,Unspecified,2007-08-01,,10
21775,Unspecified,2008-09-01,,8
21776,Unspecified,2008-09-01,,8
21777,Unspecified,2010-07-01,,7
21778,Unspecified,2010-02-01,,7
21779,Unspecified,2006-09-01,,10
21780,Unspecified,2007-12-01,,9
21781,Unspecified,2008-07-01,,9
21782,Unspecified,2012-08-01,,5
21783,Unspecified,2007-09-01,,9
21784,Unspecified,2010-07-01,,7
21785,Unspecified,2011-10-01,,5
21786,Unspecified,2009-03-01,,8
21787,Unspecified,2006-08-01,,10
21788,Unspecified,2009-03-01,,8
21789,Unspecified,2007-10-01,,9
21790,Unspecified,2010-02-01,,7
21791,Unspecified,2008-11-01,,8
21792,Unspecified,2008-07-01,,9
21793,Unspecified,2008-04-01,,9
21794,Unspecified,2010-02-01,,7
21795,Unspecified,2011-05-01,,6
21796,Unspecified,2008-02-01,,9
21797,Unspecified,2007-07-01,,10
21798,Unspecified,2009-01-01,,8
21799,Unspecified,2009-04-01,,8
21800,Unspecified,2007-10-01,,9
21801,Unspecified,2007-09-01,,9
21802,Unspecified,2007-05-01,,10
21803,Unspecified,2006-12-01,,10
4500,Unspecified,2008-04-01,,9
21804,Unspecified,2008-11-01,,9
21805,Unspecified,2015-03-01,,5
21806,Unspecified,2009-08-01,,8
21807,Unspecified,2009-11-01,,7
21808,Unspecified,2007-08-01,,9
21809,Unspecified,2007-02-01,,10
21810,Unspecified,2010-11-01,,6
21811,Unspecified,2008-12-01,,8
21812,Unspecified,2012-03-01,,5
21813,Unspecified,2008-03-01,,9
21814,Unspecified,2008-03-01,,9
21815,Unspecified,2009-03-01,,8
21816,Unspecified,2008-11-01,,8
21817,Unspecified,2008-01-01,,9
21818,Unspecified,2011-03-01,,6
21819,Unspecified,2011-01-01,,6
21820,Unspecified,2010-12-01,,6
21821,Unspecified,2008-10-01,,8
21822,Unspecified,2007-03-01,,10
21823,Unspecified,2006-12-01,,10
21824,Unspecified,2009-08-01,,8
21825,Unspecified,2007-10-01,,9
21826,Unspecified,2007-10-01,,9
21827,Unspecified,2012-01-01,,5
21828,Unspecified,2008-02-01,,9
21829,Unspecified,2009-08-01,,8
21830,Unspecified,2012-08-01,,5
21831,Unspecified,2008-05-01,,9
21832,Unspecified,2011-09-01,,5
21833,Unspecified,2008-06-01,,9
21834,Unspecified,2006-12-01,,10
21835,Unspecified,2008-08-01,,9
21836,Unspecified,2009-07-01,,8
21837,Unspecified,2007-04-01,,10
21838,Unspecified,2010-12-01,,6
21839,Unspecified,2011-08-01,,6
21840,Unspecified,2008-09-01,,8
21841,Unspecified,2008-02-01,,9
21842,Unspecified,2009-02-01,,8
21843,Unspecified,2008-04-01,,9
21844,Unspecified,2007-05-01,,10
21845,Unspecified,2009-08-01,,8
21846,Unspecified,2007-08-01,,10
21847,Unspecified,2012-09-01,,5
21848,Unspecified,2007-08-01,,10
21849,Unspecified,2008-04-01,,9
21850,Unspecified,2009-02-01,,8
21851,Unspecified,2009-01-01,,8
21852,Unspecified,2011-01-01,,6
21853,Unspecified,2009-01-01,,8
21854,Unspecified,2008-12-01,,8
21855,Unspecified,2010-10-01,,6
21856,Unspecified,2009-02-01,,8
21857,Unspecified,2011-02-01,,6
21858,Unspecified,2010-09-01,,6
21859,Unspecified,2007-02-01,,10
21860,Unspecified,2008-05-01,,9
21861,Unspecified,2009-07-01,,8
21862,Unspecified,2009-02-01,,8
21863,Unspecified,2012-01-01,,5
21864,Unspecified,2008-10-01,,8
21865,Unspecified,2009-07-01,,8
21866,Unspecified,2009-08-01,,8
21867,Unspecified,2008-11-01,,8
21868,Unspecified,2007-09-01,,9
21869,Unspecified,2008-07-01,,9
21870,Unspecified,2007-10-01,,9
21871,Unspecified,2007-03-01,,10
21872,Unspecified,2008-04-01,,9
21873,Unspecified,2008-09-01,,8
21874,Unspecified,2007-10-01,,9
21875,Unspecified,2009-08-01,,8
21876,Unspecified,2007-10-01,,9
21877,Unspecified,2010-07-01,,7
21878,Unspecified,2010-03-01,,7
21879,Unspecified,2007-06-01,,10
21880,Unspecified,2009-03-01,,8
21881,Unspecified,2008-01-01,,9
21882,Unspecified,2010-08-01,,7
21883,Unspecified,2008-06-01,,9
21884,Unspecified,2011-04-01,,6
21885,Unspecified,2008-09-01,,8
21886,Unspecified,2007-10-01,,9
21887,Unspecified,2009-05-01,,8
21888,Unspecified,2008-11-01,,8
21889,Unspecified,2007-11-01,,9
21890,Unspecified,2009-04-01,,8
21891,Unspecified,2009-05-01,,8
21892,Unspecified,2008-12-01,,8
21893,Unspecified,2009-04-01,,8
21894,Unspecified,2008-07-01,,9
21895,Unspecified,2012-01-01,,5
21896,Unspecified,2009-11-01,,7
21897,Unspecified,2009-03-01,,8
21898,Unspecified,2009-03-01,,8
199,Unspecified,2010-04-01,,8
21899,Unspecified,2007-06-01,,10
21900,Unspecified,2007-07-01,,10
21901,Unspecified,2008-01-01,,9
21902,Unspecified,2008-04-01,,9
21903,Unspecified,2006-11-01,,10
21904,Unspecified,2009-03-01,,8
21905,Unspecified,2007-03-01,,10
21906,Unspecified,2007-02-01,,10
21907,Unspecified,2007-10-01,,9
21908,Unspecified,2009-07-01,,8
21909,Unspecified,2007-11-01,,9
21910,Unspecified,2006-11-01,,10
21911,Unspecified,2009-06-01,,8
21912,Unspecified,2010-11-01,,6
21913,Unspecified,2007-11-01,,9
21914,Unspecified,2009-10-01,,7
21915,Unspecified,2009-06-01,,8
21916,Unspecified,2007-10-01,,9
21917,Unspecified,2010-07-01,,7
21918,Unspecified,2008-11-01,,8
21919,Unspecified,2010-05-01,,7
21920,Unspecified,2008-05-01,,9
21921,Unspecified,2011-08-01,,6
21922,Unspecified,2007-08-01,,9
21923,Unspecified,2007-05-01,,10
21924,Unspecified,2008-01-01,,9
21925,Unspecified,2010-08-01,,7
21926,Unspecified,2010-07-01,,7
21927,Unspecified,2007-07-01,,10
21928,Unspecified,2007-05-01,,10
21929,Unspecified,2008-10-01,,8
21930,Unspecified,2009-06-01,,8
21931,Unspecified,2008-01-01,,9
21932,Unspecified,2008-07-01,,9
21933,Unspecified,2007-12-01,,9
21934,Unspecified,2008-07-01,,9
21935,Unspecified,2007-12-01,,9
21936,Unspecified,2006-12-01,,10
21937,Unspecified,2009-02-01,,8
21938,Unspecified,2009-01-01,,8
21939,Unspecified,2009-03-01,,8
21940,Unspecified,2007-07-01,,10
21941,Unspecified,2010-08-01,,7
21942,Unspecified,2006-09-01,,10
21943,Unspecified,2012-03-01,,5
21944,Unspecified,2011-11-01,,5
21945,Unspecified,2008-09-01,,8
21946,Unspecified,2009-07-01,,8
21947,Unspecified,2011-09-01,,5
21948,Unspecified,2007-04-01,,10
