Level,YearGroup,QuizId,QuizSequence,CheckinQuestionId,CheckoutQuestionId,QuestionSequence,ConstructId,SubjectId,SubjectName,QuestionSubjectIds
24,7,232959,207,131478,133711,3,2052,196.0,Area Units,"3,71,98,196"
24,7,232959,207,131479,133712,4,2077,197.0,Volume and Capacity Units,"3,71,98,197"
24,7,232959,207,131480,133713,5,2176,209.0,Time,"3,71,98,209"
25,7,232960,208,131481,133714,1,2228,209.0,Time,"3,71,98,209"
25,7,232960,208,131482,133715,2,3065,209.0,Time,"3,71,98,209"
25,7,232960,208,131483,133716,3,2240,209.0,Time,"3,71,98,209"
25,7,232960,208,131484,133717,4,2238,209.0,Time,"3,71,98,209"
25,7,232960,208,131485,133718,5,2239,209.0,Time,"3,71,98,209"
25,7,232963,209,131496,134089,1,575,233.0,Percentages of an Amount,"3,32,44,233"
25,7,232963,209,131497,134090,2,576,233.0,Percentages of an Amount,"3,32,44,233"
25,7,232963,209,131498,134091,3,579,233.0,Percentages of an Amount,"3,32,44,233"
25,7,232963,209,131499,134092,4,578,233.0,Percentages of an Amount,"3,32,44,233"
25,7,232963,209,131500,134093,5,577,233.0,Percentages of an Amount,"3,32,44,233"
25,7,202717,210,101545,101560,1,591,234.0,Percentage Increase and Decrease,"3,32,44,234"
25,7,202717,210,101546,124612,2,597,234.0,Percentage Increase and Decrease,"3,32,44,234"
25,7,202717,210,73604,73810,3,592,234.0,Percentage Increase and Decrease,"3,32,44,234"
25,7,202717,210,73605,73811,4,579,233.0,Percentages of an Amount,"3,32,44,233,234"
25,7,202717,210,73606,73812,5,599,234.0,Percentage Increase and Decrease,"3,32,44,233"
25,7,202510,211,104954,104957,1,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202510,211,104955,104958,2,1274,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202510,211,104956,104959,3,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202510,211,77112,78885,4,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202510,211,91626,91642,5,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202090,212,91627,91643,1,1274,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202090,212,91628,91644,2,1274,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202090,212,91632,91648,3,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202090,212,77113,78886,4,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202090,212,91629,91645,5,1274,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202512,213,91630,91646,1,1274,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202512,213,91631,91647,2,1274,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202512,213,77117,78890,3,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202512,213,77118,78891,4,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,202512,213,77119,78892,5,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
25,7,233711,214,132182,132078,1,1612,1077.0,Simplifying Algebraic Fractions,"3,49,62,253,255,1077"
25,7,233711,214,132183,132079,2,1283,253.0,Dividing Terms,"3,49,62,253,255,1077"
25,7,233711,214,104968,104986,3,1611,1077.0,Simplifying Algebraic Fractions,"3,49,62,253"
25,7,233711,214,104971,104989,4,1611,1077.0,Simplifying Algebraic Fractions,"3,49,62,253"
25,7,233711,214,104972,124917,5,1609,1077.0,Simplifying Algebraic Fractions,"3,49,62,253"
25,7,233656,215,132159,132073,1,2612,655.0,Missing Lengths,"3,71,178,655"
25,7,233656,215,132158,132074,2,3381,,,"3,49,62,71,86,178"
25,7,233656,215,132157,132075,3,3382,,,"3,49,62,71,75,178"
25,7,233656,215,132166,132076,4,3132,70.0,Writing Expressions,"3,49,62,70"
25,7,233656,215,132178,132077,5,3381,,,"3,49,62,71,86,178"
26,7,202571,216,105516,105522,1,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,202571,216,105517,105523,2,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,202571,216,105518,105524,3,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,202571,216,105519,105525,4,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,202571,216,105520,105526,5,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,228651,217,77771,77962,1,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,228651,217,77772,77963,2,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,228651,217,77773,77964,3,1405,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,228651,217,77774,77965,4,1405,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,228651,217,105521,105527,5,1403,50.0,Expanding Single Brackets,"3,49,50,152"
26,7,202311,218,77169,78999,1,2580,75.0,Area of Simple Shapes,"3,71,86,178"
26,7,202311,218,77170,79000,2,2593,86.0,Perimeter,"3,71,86,178"
26,7,202311,218,77171,79001,3,2598,86.0,Perimeter,"3,71,75,178"
26,7,202311,218,77172,79002,4,2588,75.0,Area of Simple Shapes,"3,71,75,178"
26,7,202311,218,77174,79004,5,2602,179.0,Compound Area,"3,71,178,179"
26,7,202730,219,77175,79005,1,3145,75.0,Area of Simple Shapes,"3,71,75,178"
26,7,202730,219,77176,79006,2,2593,86.0,Perimeter,"3,71,86,178"
26,7,202730,219,77177,79007,3,2585,75.0,Area of Simple Shapes,"3,71,75,178"
26,7,202730,219,77178,79008,4,2578,75.0,Area of Simple Shapes,"3,71,75,178"
26,7,202730,219,77179,79009,5,2600,179.0,Compound Area,"3,71,178,179"
26,7,202238,220,109445,109457,1,2600,179.0,Compound Area,"3,71,178,179"
26,7,202238,220,109446,109458,2,2593,86.0,Perimeter,"3,71,178,179"
26,7,202238,220,109447,109459,3,2610,655.0,Missing Lengths,"3,71,178,179"
26,7,202238,220,109448,109460,4,2610,655.0,Missing Lengths,"3,71,178,179"
26,7,202238,220,98482,98494,5,2599,86.0,Perimeter,"3,71,178,179"
26,7,202484,221,106962,106977,1,1097,171.0,Linear Sequences (nth term),"3,49,61,171"
26,7,202484,221,106964,106978,2,1134,171.0,Linear Sequences (nth term),"3,49,61,171"
26,7,202484,221,106965,106979,3,3324,220.0,Multiples and Lowest Common Multiple,"3,49,61,171"
26,7,202484,221,106966,106980,4,3226,171.0,Linear Sequences (nth term),"3,49,61,171"
26,7,202484,221,106967,106981,5,4,200.0,Counting,"3,49,61,172"
27,7,202687,222,106596,120815,1,1464,64.0,Linear Equations,"3,49,64,154"
27,7,202687,222,106597,120816,2,1458,64.0,Linear Equations,"3,49,64,154"
27,7,202687,222,106598,120817,3,1464,64.0,Linear Equations,"3,49,64,154"
27,7,202687,222,106599,120826,4,1458,64.0,Linear Equations,"3,49,64,154"
27,7,202687,222,106600,106618,5,1458,64.0,Linear Equations,"3,49,64,154"
27,7,202269,223,106601,106619,1,1464,64.0,Linear Equations,"3,49,64,154"
27,7,202269,223,106602,106620,2,1465,64.0,Linear Equations,"3,49,64,154"
27,7,202269,223,106603,106621,3,1472,64.0,Linear Equations,"3,49,64,154"
27,7,202269,223,106604,106622,4,1464,64.0,Linear Equations,"3,49,64,154"
27,7,202269,223,106607,106625,5,1459,64.0,Linear Equations,"3,49,64,154"
27,7,202689,224,106609,106627,1,1466,64.0,Linear Equations,"3,49,64,154"
27,7,202689,224,106610,106628,2,1466,64.0,Linear Equations,"3,49,64,154"
27,7,202689,224,106611,106629,3,1460,64.0,Linear Equations,"3,49,64,154"
27,7,202689,224,106612,125338,4,1461,64.0,Linear Equations,"3,49,64,154"
27,7,202689,224,106613,106631,5,1467,64.0,Linear Equations,"3,49,64,154"
27,7,232966,225,131511,134104,1,1470,64.0,Linear Equations,"3,49,64,154"
27,7,232966,225,131512,134105,2,1470,64.0,Linear Equations,"3,49,64,154"
27,7,232966,225,131513,134106,3,1470,64.0,Linear Equations,"3,49,64,154"
27,7,232966,225,131514,134107,4,1470,64.0,Linear Equations,"3,49,64,154"
27,7,232966,225,131515,134108,5,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202693,226,106632,106644,1,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202693,226,106633,106645,2,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202693,226,106634,106646,3,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202693,226,106635,106647,4,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202693,226,106639,120907,5,1471,64.0,Linear Equations,"3,49,64,154"
27,7,202694,227,106636,122125,1,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202694,227,106637,122126,2,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202694,227,106638,122127,3,1470,64.0,Linear Equations,"3,49,64,154"
27,7,202694,227,106642,106654,4,1473,64.0,Linear Equations,"3,49,64,154"
27,7,202694,227,106643,106655,5,1472,64.0,Linear Equations,"3,49,64,154"
27,7,232967,228,131516,134109,1,1742,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232967,228,131517,134110,2,1744,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232967,228,131518,134111,3,1741,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232967,228,131519,134112,4,1747,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232967,228,131520,134113,5,1740,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232968,229,131521,134114,1,1744,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232968,229,131522,134115,2,1746,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232968,229,131523,134116,3,1743,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232968,229,131524,134117,4,1742,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,232968,229,131525,134118,5,1745,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
27,7,202213,230,98027,107334,1,921,258.0,Horizontal and Vertical Lines,"3,49,54,258"
27,7,202213,230,107332,98037,2,920,258.0,Horizontal and Vertical Lines,"3,49,54,258"
27,7,202213,230,107333,107335,3,922,258.0,Horizontal and Vertical Lines,"3,49,54,258"
27,7,202213,230,98028,98038,4,3341,,,"3,49,54,258"
27,7,202213,230,98030,98040,5,1377,408.0,Midpoint Between Two Co-ordinates,"3,49,54,258"
28,7,202731,231,110052,110068,1,2282,188.0,Surface Area of Prisms,"3,71,100,188"
28,7,202731,231,110053,110069,2,2282,188.0,Surface Area of Prisms,"3,71,100,188"
28,7,202731,231,110054,110070,3,2282,188.0,Surface Area of Prisms,"3,71,100,188"
28,7,202731,231,110055,110071,4,2282,188.0,Surface Area of Prisms,"3,71,100,188"
28,7,202731,231,110056,110072,5,2581,75.0,Area of Simple Shapes,"3,71,100,188"
28,7,202056,232,79731,79771,1,2676,93.0,Rotation,"3,71,93,278"
28,7,202056,232,79732,79772,2,2674,93.0,Rotation,"3,71,93,278"
28,7,202056,232,98926,98942,3,2676,93.0,Rotation,"3,71,93,278"
28,7,202056,232,98927,98943,4,2674,93.0,Rotation,"3,71,93,278"
28,7,202056,232,98928,98944,5,2680,93.0,Rotation,"3,71,93,278"
28,7,202081,233,107855,107867,1,2758,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202081,233,107856,107868,2,2907,117.0,Time Series and Line Graphs,"3,101,102,338"
28,7,202081,233,107857,107869,3,2862,108.0,Pictogram,"3,101,102,338"
28,7,202081,233,107858,107870,4,2758,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202081,233,107859,107871,5,318,224.0,Multiplying and Dividing with Decimals,"3,101,102,338"
28,7,202223,234,107889,107896,1,2761,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202223,234,107890,107897,2,2762,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202223,234,107892,107899,3,2761,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202223,234,107894,124178,4,3093,106.0,Block Graphs and Bar Charts,"3,101,102,338"
28,7,202223,234,107895,107902,5,362,237.0,Converting between Fractions and Decimals,"3,101,102,338"
28,7,202690,235,107873,107881,1,2759,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202690,235,107874,107882,2,2760,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202690,235,107875,107883,3,2760,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202690,235,107877,107885,4,2760,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202690,235,107880,107888,5,2759,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
28,7,202682,236,107904,107912,1,2774,339.0,Range and Interquartile Range from a List of Data,"3,101,338,339"
28,7,202682,236,107905,107913,2,2774,339.0,Range and Interquartile Range from a List of Data,"3,101,338,339"
28,7,202682,236,107907,107915,3,2774,339.0,Range and Interquartile Range from a List of Data,"3,101,338,339"
28,7,202682,236,107908,107916,4,415,228.0,Ordering Fractions,"3,101,338,339"
28,7,202682,236,107906,107914,5,2775,339.0,Range and Interquartile Range from a List of Data,"3,101,338,339"
28,7,202109,237,79615,124602,1,2026,195.0,Length Units,"3,71,98,195"
28,7,202109,237,79616,124603,2,2113,197.0,Volume and Capacity Units,"3,71,98,197"
28,7,202109,237,79617,79661,3,2253,209.0,Time,"3,71,98,209"
28,7,202109,237,79618,79662,4,2030,195.0,Length Units,"3,71,98,195"
28,7,202109,237,79619,79663,5,3416,,,"3,71,98,197"
29,7,202276,238,77628,79092,1,2758,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
29,7,202276,238,77629,120827,2,2774,339.0,Range and Interquartile Range from a List of Data,"3,101,102,338"
29,7,202276,238,77630,79094,3,2758,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
29,7,202276,238,77632,79096,4,2764,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
29,7,202276,238,77633,79097,5,2765,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
29,7,202696,239,77634,79098,1,2775,339.0,Range and Interquartile Range from a List of Data,"3,101,102,338"
29,7,202696,239,77635,122896,2,2774,339.0,Range and Interquartile Range from a List of Data,"3,101,102,338"
29,7,202696,239,77912,122897,3,2770,102.0,"Averages (mean, median, mode) from a List of Data","3,101,102,338"
29,7,202696,239,77931,122898,4,2786,341.0,Interpreting and Comparing Data using Averages and Range,"3,101,102,338"
29,7,202696,239,77932,78094,5,2785,341.0,Interpreting and Comparing Data using Averages and Range,"3,101,102,338"
29,7,202712,240,77913,78076,1,2789,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202712,240,77914,78077,2,2789,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202712,240,77915,78078,3,2789,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202712,240,77916,78079,4,2792,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202712,240,108124,108132,5,2790,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202294,241,108125,108133,1,2789,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202294,241,108126,108134,2,2790,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202294,241,108127,108135,3,2790,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202294,241,108128,108136,4,2792,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202294,241,108129,108137,5,2791,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202714,242,108130,108138,1,2793,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202714,242,108131,108139,2,2790,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202714,242,77917,78080,3,2790,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202714,242,77918,78081,4,2791,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,202714,242,77921,78085,5,2790,340.0,Averages and Range from Frequency Table,"3,101,338,340"
29,7,232971,243,131536,133729,1,2548,177.0,Names and Properties of 3D Shapes,"3,71,176,177"
29,7,232971,243,131537,133730,2,2548,177.0,Names and Properties of 3D Shapes,"3,71,176,177"
29,7,232971,243,131538,133731,3,2548,177.0,Names and Properties of 3D Shapes,"3,71,176,177"
29,7,232971,243,131539,133732,4,2548,177.0,Names and Properties of 3D Shapes,"3,71,176,177"
29,7,232971,243,131540,133733,5,2548,177.0,Names and Properties of 3D Shapes,"3,71,176,177"
29,7,232972,244,131541,133734,1,2456,85.0,Nets,"3,71,85,176"
29,7,232972,244,131542,133735,2,2451,85.0,Nets,"3,71,85,176"
29,7,232972,244,131543,133736,3,2456,85.0,Nets,"3,71,85,176"
29,7,232972,244,131544,133737,4,2462,85.0,Nets,"3,71,85,176"
29,7,232972,244,131545,133738,5,2451,85.0,Nets,"3,71,85,176"
29,7,232973,245,131546,133739,1,2863,108.0,Pictogram,"3,101,108,342"
29,7,232973,245,131547,133740,2,2864,108.0,Pictogram,"3,101,108,342"
29,7,232973,245,131548,133741,3,2861,108.0,Pictogram,"3,101,108,342"
29,7,232973,245,131549,133742,4,2758,102.0,"Averages (mean, median, mode) from a List of Data","3,101,108,342"
29,7,232973,245,131550,133743,5,2863,108.0,Pictogram,"3,101,108,342"
29,7,202204,246,76889,79056,1,703,334.0,Writing Ratios,"3,101,109,342"
29,7,202204,246,76890,79057,2,2869,109.0,Pie Chart,"3,101,109,342"
29,7,202204,246,76891,79058,3,2866,109.0,Pie Chart,"3,101,109,342"
29,7,202204,246,76892,79059,4,2869,109.0,Pie Chart,"3,101,109,342"
29,7,202204,246,76893,79060,5,2866,109.0,Pie Chart,"3,101,109,342"
29,7,228656,247,109626,109629,1,2866,109.0,Pie Chart,"3,101,109,342"
29,7,228656,247,109627,109630,2,2867,109.0,Pie Chart,"3,101,109,342"
29,7,228656,247,109628,109631,3,2866,109.0,Pie Chart,"3,101,109,342"
29,7,228656,247,76897,79064,4,2870,109.0,Pie Chart,"3,101,109,342"
29,7,228656,247,76894,79061,5,2867,109.0,Pie Chart,"3,101,109,342"
30,8,232974,248,131551,133744,1,2907,117.0,Time Series and Line Graphs,"3,101,117,342"
30,8,232974,248,131552,133745,2,2908,117.0,Time Series and Line Graphs,"3,101,117,342"
30,8,232974,248,131553,133746,3,2908,117.0,Time Series and Line Graphs,"3,101,117,342"
30,8,232974,248,131554,133747,4,2908,117.0,Time Series and Line Graphs,"3,101,117,342"
30,8,232974,248,131555,133748,5,2741,540.0,Displacement-Time Graphs,"3,101,117,342"
30,8,202198,249,109632,109638,1,3093,106.0,Block Graphs and Bar Charts,"3,101,106,342"
30,8,202198,249,109633,109639,2,2849,106.0,Block Graphs and Bar Charts,"3,101,106,342"
30,8,202198,249,109634,109640,3,2849,106.0,Block Graphs and Bar Charts,"3,101,106,342"
30,8,202198,249,109635,109641,4,2849,106.0,Block Graphs and Bar Charts,"3,101,106,342"
30,8,202198,249,109636,109642,5,2849,106.0,Block Graphs and Bar Charts,"3,101,106,342"
30,8,202635,250,98931,124919,1,2646,92.0,Reflection,"3,71,92,278"
30,8,202635,250,79724,79764,2,2649,92.0,Reflection,"3,71,92,278"
30,8,202635,250,79725,79765,3,2650,92.0,Reflection,"3,71,92,278"
30,8,202635,250,79726,79766,4,2651,92.0,Reflection,"3,71,92,278"
30,8,202635,250,79727,79767,5,2656,92.0,Reflection,"3,71,92,278"
30,8,201951,251,98929,98945,1,2680,93.0,Rotation,"3,71,93,278"
30,8,201951,251,79733,79773,2,2680,93.0,Rotation,"3,71,93,278"
30,8,201951,251,79734,79774,3,2680,93.0,Rotation,"3,71,93,278"
30,8,201951,251,79735,79775,4,2674,93.0,Rotation,"3,71,93,278"
30,8,201951,251,79736,79776,5,2680,93.0,Rotation,"3,71,93,278"
30,8,202796,252,78347,78641,1,2650,92.0,Reflection,"3,71,92,278"
30,8,202796,252,78348,141073,2,2657,92.0,Reflection,"3,71,92,278"
